key,subject,motion,source,cx,cy
fixation_user1_left_session_1_0_2_w060_a001210,1,fixation,sam2_repeat_3,137.98,141.06
fixation_user1_left_session_1_0_2_w060_a001210,1,fixation,sam2_repeat_4,139.13,140.97
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,human_ellipse,210.0,135.0
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,unet,208.427,134.499
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,gsam2,208.86,135.22
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,pred,205.437,135.952
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,ellseg,209.581,135.79
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,ritnet,209.587,135.095
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,edge_guided,209.89,135.985
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,deepvog,210.024,136.208
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,yoloe,208.294,135.047
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,sam2_repeat_0,208.87,135.15
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,sam2_repeat_1,208.9,135.27
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,sam2_repeat_2,208.87,135.23
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,sam2_repeat_3,208.86,135.09
fixation_user1_left_session_1_0_2_w070_a001710,1,fixation,sam2_repeat_4,210.01,135.2
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,human_ellipse,185.0,128.0
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,unet,184.282,126.653
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,gsam2,184.43,127.56
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,pred,183.219,124.676
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,ellseg,185.285,127.852
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,ritnet,185.073,127.655
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,edge_guided,185.523,128.043
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,deepvog,185.735,128.004
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,yoloe,184.056,126.831
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,sam2_repeat_0,184.44,127.47
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,sam2_repeat_1,184.45,127.58
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,sam2_repeat_2,184.43,127.49
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,sam2_repeat_3,184.45,127.56
fixation_user1_left_session_1_0_2_w080_a001910,1,fixation,sam2_repeat_4,185.47,127.55
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,human_ellipse,181.0,128.0
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,unet,179.476,126.359
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,gsam2,179.91,127.16
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,pred,163.852,126.559
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,ellseg,180.701,127.458
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,ritnet,180.443,127.227
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,edge_guided,180.843,127.586
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,deepvog,181.02,127.749
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,yoloe,180.109,126.144
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,sam2_repeat_0,179.87,127.17
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,sam2_repeat_1,179.9,127.18
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,sam2_repeat_2,179.91,127.17
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,sam2_repeat_3,179.93,127.11
fixation_user1_left_session_1_0_2_w090_a002010,1,fixation,sam2_repeat_4,180.98,127.14
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,human_ellipse,169.0,130.0
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,unet,167.808,128.754
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,gsam2,168.58,129.28
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,pred,158.357,133.834
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,ellseg,169.328,129.984
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,ritnet,168.968,129.303
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,edge_guided,169.325,129.951
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,deepvog,168.76,130.621
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,yoloe,168.924,128.235
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,sam2_repeat_0,168.49,129.16
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,sam2_repeat_1,168.61,129.37
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,sam2_repeat_2,168.59,129.25
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,sam2_repeat_3,168.61,129.2
fixation_user1_left_session_1_0_2_w100_a002110,1,fixation,sam2_repeat_4,169.68,129.3
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,human_ellipse,159.0,136.0
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,unet,158.251,134.41
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,gsam2,158.64,134.98
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,pred,158.824,133.814
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,ellseg,159.589,135.694
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,ritnet,159.418,134.903
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,edge_guided,159.701,135.803
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,deepvog,159.555,136.434
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,yoloe,158.757,134.362
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,sam2_repeat_0,158.66,134.98
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,sam2_repeat_1,158.73,135.04
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,sam2_repeat_2,158.67,135.02
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,sam2_repeat_3,158.73,134.93
fixation_user1_left_session_1_0_2_w110_a002210,1,fixation,sam2_repeat_4,159.75,135.08
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,human_ellipse,151.0,136.0
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,unet,149.813,135.705
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,gsam2,150.07,136.28
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,pred,145.349,138.194
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,ellseg,151.024,136.885
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,ritnet,150.756,136.179
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,edge_guided,151.177,136.937
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,deepvog,150.88,138.162
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,yoloe,150.581,135.75
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,sam2_repeat_0,150.06,136.17
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,sam2_repeat_1,150.12,136.3
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,sam2_repeat_2,150.13,136.18
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,sam2_repeat_3,150.09,136.25
fixation_user1_left_session_1_0_2_w120_a002310,1,fixation,sam2_repeat_4,151.35,136.17
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,human_ellipse,140.0,149.0
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,unet,139.084,146.926
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,gsam2,139.68,147.42
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,pred,139.637,148.97
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,ellseg,140.04,148.36
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,ritnet,139.84,147.738
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,edge_guided,140.111,148.379
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,deepvog,140.241,148.33
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,yoloe,140.161,146.063
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,sam2_repeat_0,139.46,147.5
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,sam2_repeat_1,139.7,147.47
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,sam2_repeat_2,139.71,147.35
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,sam2_repeat_3,139.84,147.36
fixation_user1_left_session_1_0_2_w130_a002410,1,fixation,sam2_repeat_4,140.75,147.53
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,human_ellipse,133.0,151.0
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,unet,132.846,149.872
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,gsam2,133.18,150.57
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,pred,133.888,148.772
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,ellseg,134.199,150.85
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,ritnet,133.95,150.401
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,edge_guided,134.123,150.89
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,deepvog,133.039,150.239
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,yoloe,133.168,149.986
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,sam2_repeat_0,133.19,150.47
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,sam2_repeat_1,133.18,150.66
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,sam2_repeat_2,133.23,150.54
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,sam2_repeat_3,133.29,150.43
fixation_user1_left_session_1_0_2_w140_a002510,1,fixation,sam2_repeat_4,134.27,150.63
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,human_ellipse,132.0,177.0
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,unet,131.564,174.828
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,gsam2,132.02,175.36
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,pred,224.903,152.937
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,ellseg,132.339,176.483
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,ritnet,132.638,175.773
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,edge_guided,132.413,176.639
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,deepvog,131.271,173.7
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,yoloe,131.933,176.985
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,sam2_repeat_0,132.02,175.31
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,sam2_repeat_1,132.04,175.44
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,sam2_repeat_2,132.04,175.41
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,sam2_repeat_3,132.07,175.32
fixation_user1_left_session_1_0_2_w150_a002610,1,fixation,sam2_repeat_4,133.11,175.47
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,human_ellipse,197.0,127.0
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,unet,196.651,125.804
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,gsam2,197.24,126.57
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,pred,206.188,122.231
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,ellseg,197.733,126.922
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,ritnet,197.837,126.613
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,edge_guided,198.275,127.387
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,deepvog,197.606,127.413
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,yoloe,197.005,125.786
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,sam2_repeat_0,197.21,126.51
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,sam2_repeat_1,197.29,126.59
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,sam2_repeat_2,197.29,126.54
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,sam2_repeat_3,197.36,126.48
fixation_user1_right_session_1_0_2_w160_a000010,1,fixation,sam2_repeat_4,198.3,126.53
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,human_ellipse,162.0,122.0
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,unet,160.937,121.817
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,gsam2,161.28,122.06
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,pred,159.439,122.918
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,ellseg,162.274,122.823
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,ritnet,161.993,122.076
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,edge_guided,162.378,122.751
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,deepvog,161.747,122.784
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,yoloe,161.484,121.132
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,sam2_repeat_0,161.25,121.94
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,sam2_repeat_1,161.3,122.06
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,sam2_repeat_2,161.29,121.94
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,sam2_repeat_3,161.32,121.98
fixation_user2_left_session_1_0_2_w002_a000110,2,fixation,sam2_repeat_4,162.34,121.92
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,human_ellipse,134.0,120.0
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,unet,131.415,121.025
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,gsam2,133.07,119.13
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,pred,139.445,105.184
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,ellseg,134.415,118.428
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,ritnet,133.526,121.441
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,yoloe,132.86,117.489
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,sam2_repeat_0,133.24,118.86
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,sam2_repeat_1,133.3,119.0
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,sam2_repeat_2,133.26,118.98
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,sam2_repeat_3,133.51,118.47
fixation_user2_left_session_1_0_2_w012_a000310,2,fixation,sam2_repeat_4,134.33,118.98
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,human_ellipse,159.0,139.0
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,unet,157.749,138.451
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,gsam2,158.52,139.26
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,pred,155.131,138.186
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,ellseg,159.11,139.954
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,ritnet,159.138,139.256
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,edge_guided,159.087,139.586
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,deepvog,159.201,139.822
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,yoloe,158.503,138.132
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,sam2_repeat_0,158.46,139.25
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,sam2_repeat_1,158.57,139.39
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,sam2_repeat_2,158.51,139.36
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,sam2_repeat_3,158.55,139.19
fixation_user2_left_session_1_0_2_w022_a000510,2,fixation,sam2_repeat_4,159.68,139.29
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,human_ellipse,137.0,138.0
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,unet,136.743,137.287
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,gsam2,137.23,138.0
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,pred,134.913,134.249
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,ellseg,137.847,138.682
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,ritnet,137.938,137.885
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,edge_guided,138.034,138.638
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,deepvog,132.884,140.25
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,yoloe,136.992,137.081
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,sam2_repeat_0,137.12,137.76
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,sam2_repeat_1,137.26,138.05
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,sam2_repeat_2,137.24,137.94
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,sam2_repeat_3,137.28,137.78
fixation_user2_left_session_1_0_2_w032_a000610,2,fixation,sam2_repeat_4,138.32,138.04
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,human_ellipse,134.0,140.0
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,unet,133.479,139.114
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,gsam2,133.66,139.89
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,pred,143.421,124.338
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,ellseg,134.35,140.702
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,ritnet,134.313,138.723
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,edge_guided,134.608,140.676
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,yoloe,133.899,138.82
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,sam2_repeat_0,133.65,139.89
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,sam2_repeat_1,133.73,139.96
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,sam2_repeat_2,133.75,139.85
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,sam2_repeat_3,133.87,139.71
fixation_user2_left_session_1_0_2_w042_a000710,2,fixation,sam2_repeat_4,134.92,139.96
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,human_ellipse,171.0,121.0
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,unet,170.735,120.3
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,gsam2,171.06,120.98
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,pred,167.28,118.835
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,ellseg,171.736,121.646
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,ritnet,171.576,121.206
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,edge_guided,171.898,121.874
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,deepvog,172.655,121.414
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,yoloe,170.858,120.714
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,sam2_repeat_0,171.05,120.96
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,sam2_repeat_1,171.15,121.06
fixation_user2_left_session_1_0_2_w052_a000910,2,fixation,sam2_repeat_2,171.09,121.03
