key,motion,user,eye,session,K,anchor_index,anchor_ts_us,ts_lo,ts_hi,n_frames,n_events,q_good,q_frontal,q_illum,event_file,label_dir
smooth_pursuit_user3_left_session_2_0_1_w153_a001710,smooth_pursuit,user3,left,session_2_0_1,11,1710,1659072414369120,1659072414169119,1659072414569120,11,15363,True,True,True,../samples/event/smooth_pursuit_user3_left_session_2_0_1_w153_a001710.npz,../samples/label/smooth_pursuit_user3_left_session_2_0_1_w153_a001710
smooth_pursuit_user4_left_session_2_0_1_w004_a000110,smooth_pursuit,user4,left,session_2_0_1,11,110,1657781141832627,1657781141632627,1657781142032627,11,8413,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w004_a000110.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w004_a000110
smooth_pursuit_user4_left_session_2_0_1_w014_a000210,smooth_pursuit,user4,left,session_2_0_1,11,210,1657781145832630,1657781145632630,1657781146032631,11,8260,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w014_a000210.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w014_a000210
smooth_pursuit_user4_left_session_2_0_1_w024_a000310,smooth_pursuit,user4,left,session_2_0_1,11,310,1657781149832634,1657781149632633,1657781150032634,11,28028,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w024_a000310.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w024_a000310
smooth_pursuit_user4_left_session_2_0_1_w034_a000410,smooth_pursuit,user4,left,session_2_0_1,11,410,1657781153832637,1657781153632637,1657781154032637,11,37885,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w034_a000410.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w034_a000410
smooth_pursuit_user4_left_session_2_0_1_w044_a000510,smooth_pursuit,user4,left,session_2_0_1,11,510,1657781157832640,1657781157632640,1657781158032640,11,8527,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w044_a000510.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w044_a000510
smooth_pursuit_user4_left_session_2_0_1_w054_a000610,smooth_pursuit,user4,left,session_2_0_1,11,610,1657781161832643,1657781161632643,1657781162032643,11,18906,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w054_a000610.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w054_a000610
smooth_pursuit_user4_left_session_2_0_1_w064_a000710,smooth_pursuit,user4,left,session_2_0_1,11,710,1657781165832646,1657781165632646,1657781166032647,11,65357,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w064_a000710.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w064_a000710
smooth_pursuit_user4_left_session_2_0_1_w074_a000810,smooth_pursuit,user4,left,session_2_0_1,11,810,1657781169832650,1657781169632649,1657781170032650,11,11152,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w074_a000810.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w074_a000810
smooth_pursuit_user4_left_session_2_0_1_w084_a000910,smooth_pursuit,user4,left,session_2_0_1,11,910,1657781173832653,1657781173632653,1657781174032653,11,8245,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w084_a000910.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w084_a000910
smooth_pursuit_user4_left_session_2_0_1_w094_a001010,smooth_pursuit,user4,left,session_2_0_1,11,1010,1657781177832656,1657781177632656,1657781178032656,11,46387,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w094_a001010.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w094_a001010
smooth_pursuit_user4_left_session_2_0_1_w104_a001110,smooth_pursuit,user4,left,session_2_0_1,11,1110,1657781181832659,1657781181632659,1657781182032659,11,57141,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w104_a001110.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w104_a001110
smooth_pursuit_user4_left_session_2_0_1_w114_a001210,smooth_pursuit,user4,left,session_2_0_1,11,1210,1657781185832662,1657781185632662,1657781186032663,11,11761,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w114_a001210.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w114_a001210
smooth_pursuit_user4_left_session_2_0_1_w124_a001310,smooth_pursuit,user4,left,session_2_0_1,11,1310,1657781189832666,1657781189632666,1657781190032666,11,31186,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w124_a001310.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w124_a001310
smooth_pursuit_user4_left_session_2_0_1_w134_a001410,smooth_pursuit,user4,left,session_2_0_1,11,1410,1657781193832669,1657781193632669,1657781194032669,11,38471,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w134_a001410.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w134_a001410
smooth_pursuit_user4_left_session_2_0_1_w144_a001510,smooth_pursuit,user4,left,session_2_0_1,11,1510,1657781197832672,1657781197632672,1657781198032672,11,10545,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w144_a001510.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w144_a001510
smooth_pursuit_user4_left_session_2_0_1_w154_a001610,smooth_pursuit,user4,left,session_2_0_1,11,1610,1657781201832675,1657781201632675,1657781202032675,11,31327,True,True,True,../samples/event/smooth_pursuit_user4_left_session_2_0_1_w154_a001610.npz,../samples/label/smooth_pursuit_user4_left_session_2_0_1_w154_a001610
smooth_pursuit_user5_left_session_2_0_1_w005_a000010,smooth_pursuit,user5,left,session_2_0_1,11,10,1657782900754037,1657782900554036,1657782900954037,11,15592,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w005_a000010.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w005_a000010
smooth_pursuit_user5_left_session_2_0_1_w015_a000110,smooth_pursuit,user5,left,session_2_0_1,11,110,1657782904754040,1657782904554040,1657782904954040,11,28178,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w015_a000110.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w015_a000110
smooth_pursuit_user5_left_session_2_0_1_w025_a000210,smooth_pursuit,user5,left,session_2_0_1,11,210,1657782908754043,1657782908554043,1657782908954043,11,8937,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w025_a000210.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w025_a000210
smooth_pursuit_user5_left_session_2_0_1_w035_a000310,smooth_pursuit,user5,left,session_2_0_1,11,310,1657782912754046,1657782912554046,1657782912954046,11,76216,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w035_a000310.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w035_a000310
smooth_pursuit_user5_left_session_2_0_1_w045_a000410,smooth_pursuit,user5,left,session_2_0_1,11,410,1657782916754049,1657782916554049,1657782916954050,11,28880,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w045_a000410.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w045_a000410
smooth_pursuit_user5_left_session_2_0_1_w055_a000510,smooth_pursuit,user5,left,session_2_0_1,11,510,1657782920754053,1657782920554052,1657782920954053,11,7651,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w055_a000510.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w055_a000510
smooth_pursuit_user5_left_session_2_0_1_w065_a000610,smooth_pursuit,user5,left,session_2_0_1,11,610,1657782924754056,1657782924554056,1657782924954056,11,10091,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w065_a000610.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w065_a000610
smooth_pursuit_user5_left_session_2_0_1_w075_a000710,smooth_pursuit,user5,left,session_2_0_1,11,710,1657782928754059,1657782928554059,1657782928954059,11,30651,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w075_a000710.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w075_a000710
smooth_pursuit_user5_left_session_2_0_1_w085_a000810,smooth_pursuit,user5,left,session_2_0_1,11,810,1657782932754062,1657782932554062,1657782932954062,11,15231,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w085_a000810.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w085_a000810
smooth_pursuit_user5_left_session_2_0_1_w095_a000910,smooth_pursuit,user5,left,session_2_0_1,11,910,1657782936754065,1657782936554065,1657782936954066,11,30639,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w095_a000910.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w095_a000910
smooth_pursuit_user5_left_session_2_0_1_w105_a001010,smooth_pursuit,user5,left,session_2_0_1,11,1010,1657782940754069,1657782940554068,1657782940954069,11,31223,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w105_a001010.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w105_a001010
smooth_pursuit_user5_left_session_2_0_1_w115_a001110,smooth_pursuit,user5,left,session_2_0_1,11,1110,1657782944754072,1657782944554072,1657782944954072,11,10852,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w115_a001110.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w115_a001110
smooth_pursuit_user5_left_session_2_0_1_w125_a001210,smooth_pursuit,user5,left,session_2_0_1,11,1210,1657782948754075,1657782948554075,1657782948954075,11,8468,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w125_a001210.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w125_a001210
smooth_pursuit_user5_left_session_2_0_1_w135_a001310,smooth_pursuit,user5,left,session_2_0_1,11,1310,1657782952754078,1657782952554078,1657782952954078,11,39381,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w135_a001310.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w135_a001310
smooth_pursuit_user5_left_session_2_0_1_w145_a001410,smooth_pursuit,user5,left,session_2_0_1,11,1410,1657782956754081,1657782956554081,1657782956954082,11,9503,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w145_a001410.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w145_a001410
smooth_pursuit_user5_left_session_2_0_1_w155_a001510,smooth_pursuit,user5,left,session_2_0_1,11,1510,1657782960754085,1657782960554085,1657782960954085,11,16655,True,True,True,../samples/event/smooth_pursuit_user5_left_session_2_0_1_w155_a001510.npz,../samples/label/smooth_pursuit_user5_left_session_2_0_1_w155_a001510
smooth_pursuit_user6_left_session_2_0_1_w006_a000110,smooth_pursuit,user6,left,session_2_0_1,11,110,1657785363316010,1657785363116010,1657785363516010,11,8049,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w006_a000110.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w006_a000110
smooth_pursuit_user6_left_session_2_0_1_w016_a000210,smooth_pursuit,user6,left,session_2_0_1,11,210,1657785367316013,1657785367116013,1657785367516013,11,8841,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w016_a000210.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w016_a000210
smooth_pursuit_user6_left_session_2_0_1_w026_a000310,smooth_pursuit,user6,left,session_2_0_1,11,310,1657785371316016,1657785371116016,1657785371516016,11,8065,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w026_a000310.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w026_a000310
smooth_pursuit_user6_left_session_2_0_1_w036_a000410,smooth_pursuit,user6,left,session_2_0_1,11,410,1657785375316019,1657785375116019,1657785375516020,11,22494,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w036_a000410.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w036_a000410
smooth_pursuit_user6_left_session_2_0_1_w046_a000510,smooth_pursuit,user6,left,session_2_0_1,11,510,1657785379316023,1657785379116022,1657785379516023,11,9461,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w046_a000510.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w046_a000510
smooth_pursuit_user6_left_session_2_0_1_w056_a000610,smooth_pursuit,user6,left,session_2_0_1,11,610,1657785383316026,1657785383116026,1657785383516026,11,25177,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w056_a000610.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w056_a000610
smooth_pursuit_user6_left_session_2_0_1_w066_a000710,smooth_pursuit,user6,left,session_2_0_1,11,710,1657785387316029,1657785387116029,1657785387516029,11,35805,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w066_a000710.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w066_a000710
smooth_pursuit_user6_left_session_2_0_1_w076_a000810,smooth_pursuit,user6,left,session_2_0_1,11,810,1657785391316032,1657785391116032,1657785391516032,11,8161,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w076_a000810.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w076_a000810
smooth_pursuit_user6_left_session_2_0_1_w086_a000910,smooth_pursuit,user6,left,session_2_0_1,11,910,1657785395316035,1657785395116035,1657785395516036,11,10047,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w086_a000910.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w086_a000910
smooth_pursuit_user6_left_session_2_0_1_w096_a001010,smooth_pursuit,user6,left,session_2_0_1,11,1010,1657785399316039,1657785399116038,1657785399516039,11,42174,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w096_a001010.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w096_a001010
smooth_pursuit_user6_left_session_2_0_1_w106_a001110,smooth_pursuit,user6,left,session_2_0_1,11,1110,1657785403316042,1657785403116042,1657785403516042,11,8035,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w106_a001110.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w106_a001110
smooth_pursuit_user6_left_session_2_0_1_w116_a001210,smooth_pursuit,user6,left,session_2_0_1,11,1210,1657785407316045,1657785407116045,1657785407516045,11,10227,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w116_a001210.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w116_a001210
smooth_pursuit_user6_left_session_2_0_1_w126_a001310,smooth_pursuit,user6,left,session_2_0_1,11,1310,1657785411316048,1657785411116048,1657785411516048,11,33252,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w126_a001310.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w126_a001310
smooth_pursuit_user6_left_session_2_0_1_w136_a001410,smooth_pursuit,user6,left,session_2_0_1,11,1410,1657785415316051,1657785415116051,1657785415516052,11,7890,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w136_a001410.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w136_a001410
smooth_pursuit_user6_left_session_2_0_1_w146_a001510,smooth_pursuit,user6,left,session_2_0_1,11,1510,1657785419316055,1657785419116055,1657785419516055,11,10195,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w146_a001510.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w146_a001510
smooth_pursuit_user6_left_session_2_0_1_w156_a001610,smooth_pursuit,user6,left,session_2_0_1,11,1610,1657785423316058,1657785423116058,1657785423516058,11,39356,True,True,True,../samples/event/smooth_pursuit_user6_left_session_2_0_1_w156_a001610.npz,../samples/label/smooth_pursuit_user6_left_session_2_0_1_w156_a001610
smooth_pursuit_user7_left_session_2_0_1_w007_a000110,smooth_pursuit,user7,left,session_2_0_1,11,110,1657787122157419,1657787121957419,1657787122357419,11,8681,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w007_a000110.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w007_a000110
smooth_pursuit_user7_left_session_2_0_1_w017_a000210,smooth_pursuit,user7,left,session_2_0_1,11,210,1657787126157422,1657787125957422,1657787126357422,11,14333,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w017_a000210.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w017_a000210
smooth_pursuit_user7_left_session_2_0_1_w027_a000310,smooth_pursuit,user7,left,session_2_0_1,11,310,1657787130157426,1657787129957425,1657787130357426,11,8193,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w027_a000310.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w027_a000310
smooth_pursuit_user7_left_session_2_0_1_w037_a000410,smooth_pursuit,user7,left,session_2_0_1,11,410,1657787134157429,1657787133957429,1657787134357429,11,23848,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w037_a000410.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w037_a000410
smooth_pursuit_user7_left_session_2_0_1_w047_a000510,smooth_pursuit,user7,left,session_2_0_1,11,510,1657787138157432,1657787137957432,1657787138357432,11,9661,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w047_a000510.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w047_a000510
smooth_pursuit_user7_left_session_2_0_1_w057_a000610,smooth_pursuit,user7,left,session_2_0_1,11,610,1657787142157435,1657787141957435,1657787142357435,11,7917,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w057_a000610.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w057_a000610
smooth_pursuit_user7_left_session_2_0_1_w067_a000710,smooth_pursuit,user7,left,session_2_0_1,11,710,1657787146157438,1657787145957438,1657787146357439,11,27299,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w067_a000710.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w067_a000710
smooth_pursuit_user7_left_session_2_0_1_w077_a000810,smooth_pursuit,user7,left,session_2_0_1,11,810,1657787150157442,1657787149957441,1657787150357442,11,9696,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w077_a000810.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w077_a000810
smooth_pursuit_user7_left_session_2_0_1_w087_a000910,smooth_pursuit,user7,left,session_2_0_1,11,910,1657787154157445,1657787153957445,1657787154357445,11,9370,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w087_a000910.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w087_a000910
smooth_pursuit_user7_left_session_2_0_1_w097_a001010,smooth_pursuit,user7,left,session_2_0_1,11,1010,1657787158157448,1657787157957448,1657787158357448,11,35417,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w097_a001010.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w097_a001010
smooth_pursuit_user7_left_session_2_0_1_w107_a001110,smooth_pursuit,user7,left,session_2_0_1,11,1110,1657787162157451,1657787161957451,1657787162357451,11,7799,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w107_a001110.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w107_a001110
smooth_pursuit_user7_left_session_2_0_1_w117_a001210,smooth_pursuit,user7,left,session_2_0_1,11,1210,1657787166157454,1657787165957454,1657787166357455,11,8499,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w117_a001210.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w117_a001210
smooth_pursuit_user7_left_session_2_0_1_w127_a001310,smooth_pursuit,user7,left,session_2_0_1,11,1310,1657787170157458,1657787169957457,1657787170357458,11,50269,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w127_a001310.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w127_a001310
smooth_pursuit_user7_left_session_2_0_1_w137_a001410,smooth_pursuit,user7,left,session_2_0_1,11,1410,1657787174157461,1657787173957461,1657787174357461,11,8084,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w137_a001410.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w137_a001410
smooth_pursuit_user7_left_session_2_0_1_w147_a001510,smooth_pursuit,user7,left,session_2_0_1,11,1510,1657787178157464,1657787177957464,1657787178357464,11,8081,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w147_a001510.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w147_a001510
smooth_pursuit_user7_left_session_2_0_1_w157_a001610,smooth_pursuit,user7,left,session_2_0_1,11,1610,1657787182157467,1657787181957467,1657787182357467,11,33975,True,True,True,../samples/event/smooth_pursuit_user7_left_session_2_0_1_w157_a001610.npz,../samples/label/smooth_pursuit_user7_left_session_2_0_1_w157_a001610
smooth_pursuit_user8_left_session_2_0_1_w008_a000110,smooth_pursuit,user8,left,session_2_0_1,11,110,1657789303599167,1657789303399167,1657789303799167,11,7822,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w008_a000110.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w008_a000110
smooth_pursuit_user8_left_session_2_0_1_w018_a000210,smooth_pursuit,user8,left,session_2_0_1,11,210,1657789307599170,1657789307399170,1657789307799170,11,8067,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w018_a000210.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w018_a000210
smooth_pursuit_user8_left_session_2_0_1_w028_a000310,smooth_pursuit,user8,left,session_2_0_1,11,310,1657789311599173,1657789311399173,1657789311799174,11,16422,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w028_a000310.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w028_a000310
smooth_pursuit_user8_left_session_2_0_1_w038_a000410,smooth_pursuit,user8,left,session_2_0_1,11,410,1657789315599177,1657789315399177,1657789315799177,11,30615,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w038_a000410.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w038_a000410
smooth_pursuit_user8_left_session_2_0_1_w048_a000510,smooth_pursuit,user8,left,session_2_0_1,11,510,1657789319599180,1657789319399180,1657789319799180,11,23471,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w048_a000510.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w048_a000510
smooth_pursuit_user8_left_session_2_0_1_w058_a000610,smooth_pursuit,user8,left,session_2_0_1,11,610,1657789323599183,1657789323399183,1657789323799183,11,59013,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w058_a000610.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w058_a000610
smooth_pursuit_user8_left_session_2_0_1_w068_a000710,smooth_pursuit,user8,left,session_2_0_1,11,710,1657789327599186,1657789327399186,1657789327799186,11,33500,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w068_a000710.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w068_a000710
smooth_pursuit_user8_left_session_2_0_1_w078_a000810,smooth_pursuit,user8,left,session_2_0_1,11,810,1657789331599190,1657789331399189,1657789331799190,11,24160,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w078_a000810.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w078_a000810
smooth_pursuit_user8_left_session_2_0_1_w088_a000910,smooth_pursuit,user8,left,session_2_0_1,11,910,1657789335599193,1657789335399193,1657789335799193,11,9101,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w088_a000910.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w088_a000910
smooth_pursuit_user8_left_session_2_0_1_w098_a001010,smooth_pursuit,user8,left,session_2_0_1,11,1010,1657789339599196,1657789339399196,1657789339799196,11,32409,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w098_a001010.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w098_a001010
smooth_pursuit_user8_left_session_2_0_1_w108_a001110,smooth_pursuit,user8,left,session_2_0_1,11,1110,1657789343599199,1657789343399199,1657789343799199,11,55588,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w108_a001110.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w108_a001110
smooth_pursuit_user8_left_session_2_0_1_w118_a001210,smooth_pursuit,user8,left,session_2_0_1,11,1210,1657789347599202,1657789347399202,1657789347799202,11,12259,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w118_a001210.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w118_a001210
smooth_pursuit_user8_left_session_2_0_1_w128_a001310,smooth_pursuit,user8,left,session_2_0_1,11,1310,1657789351599206,1657789351399205,1657789351799206,11,25345,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w128_a001310.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w128_a001310
smooth_pursuit_user8_left_session_2_0_1_w138_a001410,smooth_pursuit,user8,left,session_2_0_1,11,1410,1657789355599209,1657789355399209,1657789355799209,11,8183,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w138_a001410.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w138_a001410
smooth_pursuit_user8_left_session_2_0_1_w148_a001510,smooth_pursuit,user8,left,session_2_0_1,11,1510,1657789359599212,1657789359399212,1657789359799212,11,16520,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w148_a001510.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w148_a001510
smooth_pursuit_user8_left_session_2_0_1_w158_a001610,smooth_pursuit,user8,left,session_2_0_1,11,1610,1657789363599215,1657789363399215,1657789363799215,11,40697,True,True,True,../samples/event/smooth_pursuit_user8_left_session_2_0_1_w158_a001610.npz,../samples/label/smooth_pursuit_user8_left_session_2_0_1_w158_a001610
smooth_pursuit_user9_left_session_2_0_1_w009_a000010,smooth_pursuit,user9,left,session_2_0_1,11,10,1659091168370632,1659091168170632,1659091168570632,11,11804,True,True,True,../samples/event/smooth_pursuit_user9_left_session_2_0_1_w009_a000010.npz,../samples/label/smooth_pursuit_user9_left_session_2_0_1_w009_a000010
smooth_pursuit_user9_left_session_2_0_1_w019_a000110,smooth_pursuit,user9,left,session_2_0_1,11,110,1659091172370635,1659091172170635,1659091172570635,11,11334,True,True,True,../samples/event/smooth_pursuit_user9_left_session_2_0_1_w019_a000110.npz,../samples/label/smooth_pursuit_user9_left_session_2_0_1_w019_a000110
smooth_pursuit_user9_left_session_2_0_1_w029_a000210,smooth_pursuit,user9,left,session_2_0_1,11,210,1659091176370638,1659091176170638,1659091176570638,11,63048,True,True,True,../samples/event/smooth_pursuit_user9_left_session_2_0_1_w029_a000210.npz,../samples/label/smooth_pursuit_user9_left_session_2_0_1_w029_a000210
smooth_pursuit_user9_left_session_2_0_1_w039_a000510,smooth_pursuit,user9,left,session_2_0_1,11,510,1659091188370648,1659091188170648,1659091188570648,11,7768,True,True,True,../samples/event/smooth_pursuit_user9_left_session_2_0_1_w039_a000510.npz,../samples/label/smooth_pursuit_user9_left_session_2_0_1_w039_a000510
smooth_pursuit_user9_left_session_2_0_1_w049_a000610,smooth_pursuit,user9,left,session_2_0_1,11,610,1659091192370651,1659091192170651,1659091192570651,11,8048,True,True,True,../samples/event/smooth_pursuit_user9_left_session_2_0_1_w049_a000610.npz,../samples/label/smooth_pursuit_user9_left_session_2_0_1_w049_a000610
