path,line,end_line,zone,symbol,rule,severity,claim_type,confidence,evidence
algorithm/analysis/data-distribution/handover-v1/04_code/velocity_hist.py,95,95,analysis,<module>,hard-coded-absolute-path,high,fact,high,"shutil.copy(tmp,""/sessions/busy-happy-newton/mnt/outputs/Velocity_distribution.xlsx"")"
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,69,125,analysis,classify_session,high-branch-density,medium,inference,medium,AST branch proxy=19
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,128,159,analysis,build,high-branch-density,medium,inference,medium,AST branch proxy=13
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,190,191,analysis,aggregate,broad-except,medium,fact,high,catches Exception
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,26,26,analysis,<module>,hard-coded-absolute-path,high,fact,high,"EVEYE_ROOT=/mnt/e/DATASET/eveye python3 build_4state_blink.py            # full, all users"
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,141,141,analysis,build,work-marker,low,fact,high,"todo = [(u, e, c) for u in users for e in EYES for c in SESSIONS"
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,144,144,analysis,build,work-marker,low,fact,high,"f""sessions to do={len(todo)}"")"
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,147,147,analysis,build,work-marker,low,fact,high,"for n, (u, e, c) in enumerate(todo, 1):"
algorithm/analysis/data-distribution/handover-v2/04_code/build_4state_blink.py,154,154,analysis,build,work-marker,low,fact,high,"print(f""  {n}/{len(todo)} sessions ({time.time()-t0:.0f}s)"")"
algorithm/analysis/data-distribution/handover-v2/04_code/build_excel.py,2,2,analysis,<module>,hard-coded-absolute-path,high,fact,high,"DD=""/sessions/busy-happy-newton/mnt/DATASET/codes/data-distribution"""
algorithm/analysis/data-distribution/handover-v2/04_code/build_invocation_table.py,9,9,analysis,<module>,hard-coded-absolute-path,high,fact,high,"MT=os.environ.get(""MT_CODES"",""/sessions/busy-happy-newton/mnt/DATASET/codes"")"
algorithm/analysis/data-distribution/handover-v2/04_code/build_invocation_table.py,12,12,analysis,<module>,hard-coded-absolute-path,high,fact,high,"PS=os.path.join(os.environ.get(""EVEYE_ROOT"",""/sessions/busy-happy-newton/mnt/eveye""),""DeanDataset_full_unet"",""progress_state.json"")"
algorithm/analysis/data-distribution/handover-v2/04_code/build_persubject_tables.py,88,88,analysis,<module>,hard-coded-absolute-path,high,fact,high,"print(""\n(1) All-row:\n"", t1[t1.subject=='All'].to_string(index=False))"
algorithm/analysis/data-distribution/handover-v2/04_code/build_persubject_tables.py,89,89,analysis,<module>,hard-coded-absolute-path,high,fact,high,"print(""\n(2) counts head:\n"", t2.head(4).to_string(index=False))"
algorithm/analysis/data-distribution/handover-v2/04_code/build_sec5.py,20,20,analysis,<module>,bare-except,high,fact,high,bare except catches BaseException
algorithm/analysis/data-distribution/handover-v2/04_code/build_sec5.py,30,30,analysis,<module>,bare-except,high,fact,high,bare except catches BaseException
algorithm/analysis/data-distribution/handover-v2/04_code/build_splits_4state.py,27,27,analysis,<module>,hard-coded-absolute-path,high,fact,high,"ps=json.load(open(""/sessions/busy-happy-newton/mnt/DATASET/eveye/DeanDataset_full_unet/progress_state.json""))"
algorithm/analysis/data-distribution/handover-v2/04_code/common.py,91,92,analysis,load_gt_ellipses,broad-except,medium,fact,high,catches Exception
algorithm/analysis/data-distribution/handover-v2/04_code/common.py,18,18,analysis,<module>,hard-coded-absolute-path,high,fact,high,"EVEYE_ROOT = os.environ.get(""EVEYE_ROOT"", ""/sessions/busy-happy-newton/mnt/eveye"")"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state.py,4,4,analysis,<module>,hard-coded-absolute-path,high,fact,high,"DD=""/sessions/busy-happy-newton/mnt/DATASET/codes/data-distribution"""
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state.py,68,68,analysis,<module>,hard-coded-absolute-path,high,fact,high,"tmp=""/tmp/EventStream_4state.xlsx"""
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state.py,82,82,analysis,<module>,hard-coded-absolute-path,high,fact,high,"shutil.copy(tmp,""/sessions/busy-happy-newton/mnt/outputs/EventStream_4state_excl.xlsx"")"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,34,69,analysis,main,high-branch-density,medium,inference,medium,AST branch proxy=15
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,69,69,analysis,main,broad-except,medium,fact,high,catches Exception
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,40,40,analysis,main,work-marker,low,fact,high,"todo=[(u,e,c) for u in USERS_TEST for e in EYES for c in SESSIONS if (u,e,str(c)) not in done]"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,41,41,analysis,main,work-marker,low,fact,high,"print(f""done={len(done)} todo={len(todo)}"")"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,42,42,analysis,main,work-marker,low,fact,high,if todo:
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,45,45,analysis,main,work-marker,low,fact,high,"for rec in pool.imap_unordered(one,todo):"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,49,49,analysis,main,work-marker,low,fact,high,"print(f""+{nd} sessions, remaining={len(todo)-nd}"")"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_all.py,50,50,analysis,main,work-marker,low,fact,high,if len(todo)-nd>0: return
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,34,69,test,main,high-branch-density,medium,inference,medium,AST branch proxy=15
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,69,69,test,main,broad-except,medium,fact,high,catches Exception
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,40,40,test,main,work-marker,low,fact,high,"todo=[(u,e,c) for u in USERS_TEST for e in EYES for c in SESSIONS if (u,e,str(c)) not in done]"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,41,41,test,main,work-marker,low,fact,high,"print(f""done={len(done)} todo={len(todo)}"")"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,42,42,test,main,work-marker,low,fact,high,if todo:
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,45,45,test,main,work-marker,low,fact,high,"for rec in pool.imap_unordered(one,todo):"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,49,49,test,main,work-marker,low,fact,high,"print(f""+{nd} sessions, remaining={len(todo)-nd}"")"
algorithm/analysis/data-distribution/handover-v2/04_code/event_4state_test.py,50,50,test,main,work-marker,low,fact,high,if len(todo)-nd>0: return
algorithm/analysis/data-distribution/handover-v2/04_code/event_aligned_err.py,12,42,analysis,build,high-branch-density,medium,inference,medium,AST branch proxy=16
algorithm/analysis/data-distribution/handover-v2/04_code/event_aligned_err.py,18,18,analysis,build,work-marker,low,fact,high,"todo=[(u,e,c) for u in USERS for e in EYES for c in [""102"",""201"",""202""] if (u,e,str(c)) not in done]"
algorithm/analysis/data-distribution/handover-v2/04_code/event_aligned_err.py,20,20,analysis,build,work-marker,low,fact,high,"for (u,eye,code) in todo:"
algorithm/analysis/data-distribution/handover-v2/04_code/event_aligned_err.py,42,42,analysis,build,work-marker,low,fact,high,"return df, len(todo)-sum(1 for _ in []) , len(todo)"
algorithm/analysis/data-distribution/handover-v2/04_code/event_motion_raw.py,2,2,analysis,<module>,hard-coded-absolute-path,high,fact,high,"EVR=""/sessions/busy-happy-newton/mnt/eveye"""
algorithm/analysis/data-distribution/handover-v2/04_code/event_motion_raw.py,4,4,analysis,<module>,hard-coded-absolute-path,high,fact,high,"DD=""/sessions/busy-happy-newton/mnt/DATASET/codes/data-distribution"""
algorithm/analysis/data-distribution/handover-v2/04_code/exgaze_eval.py,15,42,analysis,extract,high-branch-density,medium,inference,medium,AST branch proxy=14
algorithm/analysis/data-distribution/handover-v2/04_code/exgaze_eval.py,9,9,analysis,<module>,hard-coded-absolute-path,high,fact,high,"PK_DIR = (""/sessions/busy-happy-newton/mnt/eveye/codes/EX-Gaze/data/user48/left/"""
algorithm/analysis/data-distribution/handover-v2/04_code/frame_aligned_err.py,26,49,analysis,build,high-branch-density,medium,inference,medium,AST branch proxy=13
algorithm/analysis/data-distribution/handover-v2/04_code/frame_aligned_err.py,8,8,analysis,<module>,hard-coded-absolute-path,high,fact,high,"PRED=""/sessions/busy-happy-newton/mnt/eveye/processed_data/Data_davis_predict"""
algorithm/analysis/data-distribution/handover-v2/04_code/frame_aligned_err.py,31,31,analysis,build,work-marker,low,fact,high,"todo=[(u,e,c) for u in USERS for e in EYES for c in [""102"",""201"",""202""] if (u,e,str(c)) not in done]"
algorithm/analysis/data-distribution/handover-v2/04_code/frame_aligned_err.py,33,33,analysis,build,work-marker,low,fact,high,"for (u,eye,code) in todo:"
algorithm/analysis/data-distribution/handover-v2/04_code/frame_aligned_err.py,49,49,analysis,build,work-marker,low,fact,high,"return df,len(todo)-proc"
algorithm/analysis/data-distribution/handover-v2/04_code/frame_center_4state.py,4,4,analysis,<module>,hard-coded-absolute-path,high,fact,high,"DD=""/sessions/busy-happy-newton/mnt/DATASET/codes/data-distribution"""
algorithm/analysis/data-distribution/handover-v2/04_code/frame_center_4state.py,85,85,analysis,<module>,hard-coded-absolute-path,high,fact,high,"tmp=""/tmp/FrameCenter_4state.xlsx"""
algorithm/analysis/data-distribution/handover-v2/04_code/frame_center_4state.py,100,100,analysis,<module>,hard-coded-absolute-path,high,fact,high,"shutil.copy(tmp,""/sessions/busy-happy-newton/mnt/outputs/FrameCenter_4state_excl.xlsx"")"
algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,47,77,test,main,high-branch-density,medium,inference,medium,AST branch proxy=14
algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,52,52,test,main,work-marker,low,fact,high,"todo=[(u,e,c) for u in USERS_TEST for e in EYES for c in SESSIONS if (u,e,str(c)) not in done]"
algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,53,53,test,main,work-marker,low,fact,high,"print(f""done={len(done)} todo={len(todo)}"")"
algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,54,54,test,main,work-marker,low,fact,high,if todo:
algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,57,57,test,main,work-marker,low,fact,high,"for rec in pool.imap_unordered(one,todo):"
algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,61,61,test,main,work-marker,low,fact,high,"print(f""+{nd}, remaining={len(todo)-nd}"")"
algorithm/analysis/data-distribution/handover-v2/04_code/fuse_4state_test.py,62,62,test,main,work-marker,low,fact,high,if len(todo)-nd>0: return
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_designspace.py,2,2,analysis,<module>,hard-coded-absolute-path,high,fact,high,"FE=""/sessions/busy-happy-newton/mnt/eveye/processed_data/Frame_event_pupil_track_result"""
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_designspace.py,3,3,analysis,<module>,hard-coded-absolute-path,high,fact,high,"DD=""/sessions/busy-happy-newton/mnt/DATASET/codes/data-distribution"""
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_designspace.py,104,104,analysis,<module>,hard-coded-absolute-path,high,fact,high,"tmp=""/tmp/Invocation_designspace.xlsx"""
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_designspace.py,119,119,analysis,<module>,hard-coded-absolute-path,high,fact,high,"shutil.copy(tmp,""/sessions/busy-happy-newton/mnt/outputs/Invocation_designspace.xlsx"")"
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_final.py,2,2,analysis,<module>,hard-coded-absolute-path,high,fact,high,"FE=""/sessions/busy-happy-newton/mnt/eveye/processed_data/Frame_event_pupil_track_result"""
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_final.py,3,3,analysis,<module>,hard-coded-absolute-path,high,fact,high,"DD=""/sessions/busy-happy-newton/mnt/DATASET/codes/data-distribution"""
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_final.py,75,75,analysis,<module>,hard-coded-absolute-path,high,fact,high,"tmp=""/tmp/Invocation_final.xlsx"""
algorithm/analysis/data-distribution/handover-v2/04_code/invocation_final.py,86,86,analysis,<module>,hard-coded-absolute-path,high,fact,high,"shutil.copy(tmp,DD+""/Invocation_final.xlsx""); shutil.copy(tmp,""/sessions/busy-happy-newton/mnt/outputs/Invocation_final.xlsx"")"
algorithm/analysis/data-distribution/handover-v2/04_code/iou_frame.py,7,7,analysis,<module>,hard-coded-absolute-path,high,fact,high,"PRED=""/sessions/busy-happy-newton/mnt/eveye/processed_data/Data_davis_predict"""
algorithm/analysis/data-distribution/handover-v2/04_code/iou_frame.py,44,44,analysis,build,work-marker,low,fact,high,"todo=[(u,e,c) for u in USERS for e in EYES for c in [""102"",""201"",""202""] if (u,e,c) not in done]"
algorithm/analysis/data-distribution/handover-v2/04_code/iou_frame.py,46,46,analysis,build,work-marker,low,fact,high,"for (u,e,c) in todo:"
algorithm/analysis/data-distribution/handover-v2/04_code/iou_frame.py,53,53,analysis,build,work-marker,low,fact,high,"return res,len(todo)-proc"
algorithm/analysis/data-distribution/handover-v2/04_code/motion_labeler.py,38,80,analysis,velocity_for_session,high-branch-density,medium,inference,medium,AST branch proxy=13
algorithm/analysis/data-distribution/handover-v2/04_code/motion_labeler.py,51,52,analysis,velocity_for_session,broad-except,medium,fact,high,catches Exception
algorithm/analysis/data-distribution/handover-v2/04_code/motion_labeler.py,93,93,analysis,build,work-marker,low,fact,high,"todo = [(u, eye, code) for u in users for eye in EYES for code in [""102"",""201"",""202""]"
algorithm/analysis/data-distribution/handover-v2/04_code/motion_labeler.py,96,96,analysis,build,work-marker,low,fact,high,"for (u, eye, code) in todo:"
algorithm/analysis/data-distribution/handover-v2/04_code/motion_labeler.py,105,105,analysis,build,work-marker,low,fact,high,remaining = len(todo) - processed
algorithm/analysis/data-distribution/handover-v2/04_code/refresh_sweep.py,2,2,analysis,<module>,hard-coded-absolute-path,high,fact,high,"FE=""/sessions/busy-happy-newton/mnt/eveye/processed_data/Frame_event_pupil_track_result"""
algorithm/analysis/data-distribution/handover-v2/04_code/refresh_sweep.py,3,3,analysis,<module>,hard-coded-absolute-path,high,fact,high,"DD=""/sessions/busy-happy-newton/mnt/DATASET/codes/data-distribution"""
algorithm/analysis/data-distribution/handover-v2/04_code/refresh_sweep.py,80,80,analysis,<module>,hard-coded-absolute-path,high,fact,high,"tmp=""/tmp/Refresh_sweep.xlsx"""
algorithm/analysis/data-distribution/handover-v2/04_code/refresh_sweep.py,91,91,analysis,<module>,hard-coded-absolute-path,high,fact,high,"shutil.copy(tmp,DD+""/Refresh_sweep.xlsx""); shutil.copy(tmp,""/sessions/busy-happy-newton/mnt/outputs/Refresh_sweep.xlsx"")"
algorithm/analysis/data-distribution/handover-v2/04_code/run_test37_48.py,66,66,analysis,agg,broad-except,medium,fact,high,catches Exception
algorithm/analysis/data-distribution/handover-v2/04_code/run_test37_48.py,28,28,analysis,main,work-marker,low,fact,high,"todo = [(u, e, c) for u in USERS_TEST for e in EYES for c in SESSIONS"
